cod_materia;nome_materia;cod_departamento;sigla_departamento;nome_departamento;creditos
116688;FERRAMENTA DE ANALISE DE SISTEMAS                                     ;108;CIC         ;Departamento de Ciencia da Computaçao             ;4
143901;Ferramentas e Ambientes de Auxílio r Traduçao 1                       ;126;LET         ;Departamento de Línguas Estrangeiras e Traduçao   ;4
317403;Ferrohidrodinâmica1                                                   ;31;IFD         ;Instituto de Física                               ;4
361046;Fertilidade do Solo                                                   ;30;FAV         ;Faculdade de Agronomia e Medicina Veterinária     ;4
161021;Fertilidade do Solo e Adubaçao                                        ;30;FAV         ;Faculdade de Agronomia e Medicina Veterinária     ;4
361593;Fertirrigaçao e Agroambiente                                          ;30;FAV         ;Faculdade de Agronomia e Medicina Veterinária     ;3
304476;Filogenia Molecular                                                   ;221;GEM         ;Departamento de Genética e Morfologia             ;4
195685;Filologia Românica                                                    ;17;IL          ;Instituto de Letras                               ;4
140121;FILOLOGIA ROMANICA 1                                                  ;124;LIP         ;Departamento de Linguística; Portugues; Líng Clás ;4
140139;FILOLOGIA ROMANICA 2                                                  ;124;LIP         ;Departamento de Linguística; Portugues; Líng Clás ;4
140147;FILOLOGIA ROMANICA 3                                                  ;124;LIP         ;Departamento de Linguística; Portugues; Líng Clás ;4
197017;Filosofia 1                                                           ;89;FUP         ;UnB - Faculdade de Planaltina                     ;2
197301;Filosofia 2                                                           ;89;FUP         ;UnB - Faculdade de Planaltina                     ;2
197599;Filosofia 3                                                           ;89;FUP         ;UnB - Faculdade de Planaltina                     ;2
198722;Filosofia 4                                                           ;89;FUP         ;UnB - Faculdade de Planaltina                     ;3
198731;Filosofia 5                                                           ;89;FUP         ;UnB - Faculdade de Planaltina                     ;3
109959;Filosofia Africana                                                    ;117;FIL         ;Departamento de Filosofia                         ;4
137961;FILOSOFIA ANALITICA                                                   ;117;FIL         ;Departamento de Filosofia                         ;4
347086;Filosofia Analítica Contemporânea                                     ;117;FIL         ;Departamento de Filosofia                         ;4
347051;Filosofia Analítica da Linguagem                                      ;117;FIL         ;Departamento de Filosofia                         ;4
206512;Filosofia Antiga                                                      ;117;FIL         ;Departamento de Filosofia                         ;6
120618;Filosofia Clássica                                                    ;110;CEAM        ;Centro de Estudos Avançados e Multidisciplinares  ;2
193143;Filosofia com Crianças                                                ;149;TEF         ;Departamento de Teoria e Fundamentos              ;4
207420;Filosofia com Crianças                                                ;23;FE          ;Faculdade de Educaçao                             ;4
347396;Filosofia Comparada: Ocidente e Oriente                               ;117;FIL         ;Departamento de Filosofia                         ;4
100609;Filosofia Contemporânea                                               ;117;FIL         ;Departamento de Filosofia                         ;6
356174;Filosofia da Arte                                                     ;132;THAU        ;Depto.de Teoria e Hist.em Arquitetura e Urbanismo ;4
137928;FILOSOFIA DA ARTE                                                     ;117;FIL         ;Departamento de Filosofia                         ;4
120073;Filosofia da Biologia                                                 ;15;IB          ;Instituto de Ciencias Biológicas                  ;4
207624;Filosofia da Ciencia                                                  ;117;FIL         ;Departamento de Filosofia                         ;6
371432;Filosofia da Ciencia da Saúde                                         ;21;FS          ;Faculdade de Ciencias da Saúde                    ;2
119636;Filosofia da Ciencia e Ensino Ciencia-Tecnologia-Sociedade            ;85;IQD         ;Instituto de Química                              ;2
317721;Filosofia da Ciencia e o Ensino  de Ciencias                          ;85;IQD         ;Instituto de Química                              ;3
345911;Filosofia da Comunicaçao                                              ;27;FAC         ;Faculdade de Comunicaçao                          ;4
195651;Filosofia da Educaçao                                                 ;23;FE          ;Faculdade de Educaçao                             ;4
391107;Filosofia da Educaçao                                                 ;23;FE          ;Faculdade de Educaçao                             ;4
191108;Filosofia da Educaçao                                                 ;149;TEF         ;Departamento de Teoria e Fundamentos              ;4
191116;FILOSOFIA DA EDUCACAO 2                                               ;149;TEF         ;Departamento de Teoria e Fundamentos              ;4
108111;Filosofia da Física                                                   ;31;IFD         ;Instituto de Física                               ;4
347035;Filosofia da Física                                                   ;117;FIL         ;Departamento de Filosofia                         ;4
137537;Filosofia da História                                                 ;117;FIL         ;Departamento de Filosofia                         ;4
137634;FILOSOFIA DA LINGUAGEM                                                ;117;FIL         ;Departamento de Filosofia                         ;4
137898;FILOSOFIA DA LOGICA                                                   ;117;FIL         ;Departamento de Filosofia                         ;4
113735;Filosofia da Matemática                                               ;117;FIL         ;Departamento de Filosofia                         ;4
108502;Filosofia da Medicina                                                 ;32;FMD         ;Faculdade de Medicina                             ;3
305022;Filosofia da Medicina                                                 ;32;FMD         ;Faculdade de Medicina                             ;4
