cod_materia;cod_oferta;turma;vagas_oferecidas;periodo;matricula_professor;cod_disciplina
654133;654133M 20181;M ;0;20181;1061704;654133
654134;654134N 20181;N ;0;20181;1073524;654134
654135;654135I 20181;I ;0;20181;1041983;654135
654136;654136J 20181;J ;0;20181;1037234;654136
654137;654137G 20181;G ;0;20181;1017781;654137
654138;654138H 20181;H ;0;20181;1049496;654138
654139;654139E 20181;E ;0;20181;1045547;654139
654140;654140F 20181;F ;0;20181;1020099;654140
654141;654141G 20181;G ;0;20181;1039504;654141
654142;654142B 20181;B ;0;20181;990019;654142
654143;654143A 20181;A ;40;20181;744778;654143
654144;654144A 20181;A ;40;20181;1049143;654144
654145;654145A 20181;A ;40;20181;745723;654145
654146;654146A 20181;A ;0;20181;1096575;654146
654148;654148A 20181;A ;20;20181;149551;654148
654149;654149C 20181;C ;52;20181;1096249;654149
654150;654150B 20181;B ;51;20181;1095919;654150
654151;654151A 20181;A ;50;20181;1104489;654151
654152;654152A 20181;A ;60;20181;1055054;654152
654153;654153B 20181;B ;60;20181;1036165;654153
654154;654154C 20181;C ;0;20181;1045431;654154
654155;654155A 20181;A ;40;20181;150401;654155
654156;654156A 20181;A ;60;20181;1037374;654156
654157;654157A 20181;A ;25;20181;1066536;654157
654158;654158A 20181;A ;100;20181;999695;654158
654159;654159U 20181;U ;0;20181;1039491;654159
654160;654160ZF20181;ZF;0;20181;1070991;654160
654161;654161B 20181;B ;15;20181;1038249;654161
654162;654162ZR20181;ZR;0;20181;1101421;654162
654164;654164A 20181;A ;0;20181;126365;654164
654165;654165B 20181;B ;0;20181;1039504;654165
654166;654166A 20181;A ;50;20181;1039253;654166
654167;654167B 20181;B ;50;20181;1107593;654167
654168;654168A 20181;A ;60;20181;90948;654168
654169;654169A 20181;A ;30;20181;1017209;654169
654170;654170B 20181;B ;30;20181;46701;654170
654171;654171B 20181;B ;60;20181;1002643;654171
654172;654172A 20181;A ;45;20181;1088017;654172
654173;654173ZY20181;ZY;0;20181;1065262;654173
654174;654174F 20181;F ;0;20181;63304;654174
654175;654175B 20181;B ;40;20181;1034448;654175
654176;654176A 20181;A ;40;20181;146871;654176
654179;654179D 20181;D ;0;20181;148229;654179
654180;654180A 20181;A ;50;20181;1036289;654180
654181;654181B 20181;B ;50;20181;140635;654181
654182;654182C 20181;C ;10;20181;1103652;654182
654183;654183A 20181;A ;25;20181;872415;654183
654184;654184C 20181;C ;0;20181;749435;654184
654185;654185A 20181;A ;0;20181;1020099;654185
654186;654186A 20181;A ;20;20181;1024281;654186
654187;654187D 20181;D ;12;20181;149195;654187
654188;654188A 20181;A ;40;20181;1040456;654188
654190;654190ZZ20181;ZZ;0;20181;1085930;654190
654191;654191D 20181;D ;0;20181;1051318;654191
654192;654192E 20181;E ;0;20181;148407;654192
654193;654193F 20181;F ;0;20181;1016504;654193
654194;654194G 20181;G ;0;20181;134805;654194
654195;654195H 20181;H ;0;20181;1070754;654195
654196;654196I 20181;I ;0;20181;1070894;654196
654197;654197K 20181;K ;0;20181;1073591;654197
654198;654198L 20181;L ;0;20181;1070398;654198
654199;654199M 20181;M ;0;20181;1034791;654199
654200;654200N 20181;N ;0;20181;1063812;654200
654201;654201O 20181;O ;0;20181;913006;654201
654202;654202P 20181;P ;0;20181;140520;654202
654203;654203Q 20181;Q ;0;20181;1076728;654203
654204;654204R 20181;R ;0;20181;1064100;654204
654205;654205S 20181;S ;0;20181;995355;654205
654206;654206T 20181;T ;0;20181;124991;654206
654207;654207U 20181;U ;0;20181;1070771;654207
654208;654208V 20181;V ;0;20181;1063227;654208
654210;654210A 20181;A ;40;20181;1051059;654210
654211;654211B 20181;B ;40;20181;148261;654211
654212;654212C 20181;C ;40;20181;148261;654212
654213;654213A 20181;A ;40;20181;200573;654213
654214;654214B 20181;B ;40;20181;152196;654214
654216;654216C 20181;C ;68;20181;1034430;654216
654217;654217H 20181;H ;66;20181;1034430;654217
654218;654218B 20181;B ;40;20181;1063961;654218
654221;654221E 20181;E ;12;20181;752517;654221
654223;654223A 20181;A ;24;20181;131016;654223
654224;654224A 20181;A ;13;20181;137065;654224
654225;654225A 20181;A ;30;20181;147044;654225
654226;654226A 20181;A ;40;20181;1014021;654226
654227;654227C 20181;C ;12;20181;1102222;654227
654228;654228J 20181;J ;12;20181;1095129;654228
654229;654229A 20181;A ;12;20181;1095871;654229
654230;654230I 20181;I ;12;20181;1102222;654230
654231;654231B 20181;B ;12;20181;1095129;654231
654232;654232B 20181;B ;40;20181;648981;654232
654233;654233A 20181;A ;30;20181;150134;654233
654234;654234A 20181;A ;40;20181;1059971;654234
654235;654235B 20181;B ;40;20181;148911;654235
654236;654236C 20181;C ;40;20181;1010859;654236
654238;654238B 20181;B ;120;20181;1027638;654238
654239;654239A 20181;A ;60;20181;1078127;654239
654240;654240B 20181;B ;60;20181;663883;654240
654242;654242A 20181;A ;40;20181;1038541;654242
654243;654243B 20181;B ;40;20181;1086596;654243
654244;654244A 20181;A ;60;20181;1010875;654244
654245;654245B 20181;B ;60;20181;1010875;654245
654246;654246A 20181;A ;40;20181;988162;654246
654247;654247B 20181;B ;13;20181;137065;654247
654248;654248C 20181;C ;13;20181;137065;654248
654249;654249B 20181;B ;40;20181;1059891;654249
654250;654250F 20181;F ;50;20181;1034944;654250
654251;654251A 20181;A ;40;20181;146650;654251
654252;654252AA20181;AA;100;20181;1106465;654252
654253;654253BB20181;BB;100;20181;1083775;654253
654254;654254CC20181;CC;100;20181;1042718;654254
654255;654255A 20181;A ;40;20181;1042769;654255
654256;654256A 20181;A ;15;20181;1037331;654256
654257;654257B 20181;B ;15;20181;1096192;654257
654258;654258C 20181;C ;15;20181;1037331;654258
654259;654259D 20181;D ;15;20181;1073702;654259
654260;654260E 20181;E ;15;20181;1020617;654260
654261;654261F 20181;F ;15;20181;1078127;654261
654262;654262G 20181;G ;15;20181;1020617;654262
654263;654263H 20181;H ;15;20181;1078127;654263
654264;654264A 20181;A ;50;20181;1029495;654264
654265;654265A 20181;A ;10;20181;145327;654265
654266;654266C 20181;C ;40;20181;1095935;654266
654267;654267A 20181;A ;32;20181;1064908;654267
654268;654268A 20181;A ;30;20181;1028359;654268
654269;654269A 20181;A ;0;20181;1018523;654269
654270;654270TT20181;TT;0;20181;1084232;654270
654271;654271TT20181;TT;0;20181;1084232;654271
654272;654272D 20181;D ;0;20181;1024353;654272
654273;654273E 20181;E ;0;20181;1024353;654273
654274;654274F 20181;F ;0;20181;1024353;654274
654275;654275D 20181;D ;0;20181;1003682;654275
654276;654276AF20181;AF;0;20181;120791;654276
654277;654277F 20181;F ;0;20181;1061160;654277
654278;654278G 20181;G ;0;20181;1052497;654278
654279;654279A 20181;A ;50;20181;54909;654279
654280;654280B 20181;B ;50;20181;54909;654280
654281;654281C 20181;C ;50;20181;54909;654281
654282;654282D 20181;D ;50;20181;54909;654282
654283;654283M 20181;M ;0;20181;1008811;654283
654284;654284Y 20181;Y ;0;20181;1045121;654284
654285;654285FF20181;FF;0;20181;1068407;654285
654286;654286W 20181;W ;0;20181;1035428;654286
654287;654287T 20181;T ;0;20181;148806;654287
654288;654288L 20181;L ;0;20181;145114;654288
654289;654289D 20181;D ;0;20181;44873;654289
654290;654290X 20181;X ;0;20181;1042424;654290
654291;654291B 20181;B ;0;20181;151807;654291
654292;654292I 20181;I ;0;20181;149055;654292
654293;654293C 20181;C ;0;20181;991171;654293
654294;654294F 20181;F ;0;20181;780006;654294
654295;654295R 20181;R ;0;20181;718068;654295
654296;654296N 20181;N ;0;20181;202991;654296
654297;654297S 20181;S ;0;20181;1035797;654297
654298;654298Q 20181;Q ;0;20181;1014439;654298
654299;654299O 20181;O ;0;20181;151858;654299
654300;654300K 20181;K ;0;20181;1039253;654300
654301;654301H 20181;H ;0;20181;1017683;654301
654302;654302I 20181;I ;0;20181;151769;654302
654303;654303J 20181;J ;0;20181;1038192;654303
654304;654304K 20181;K ;0;20181;1060422;654304
654305;654305B 20181;B ;0;20181;151301;654305
654306;654306C 20181;C ;0;20181;1080911;654306
654307;654307D 20181;D ;0;20181;1017217;654307
654308;654308A 20181;A ;45;20181;1035312;654308
654309;654309J 20181;J ;0;20181;1079450;654309
654310;654310K 20181;K ;0;20181;128961;654310
654311;654311A 20181;A ;0;20181;136174;654311
654312;654312B 20181;B ;0;20181;136174;654312
654313;654313C 20181;C ;0;20181;648981;654313
654314;654314D 20181;D ;0;20181;648981;654314
654315;654315E 20181;E ;0;20181;136174;654315
654316;654316F 20181;F ;0;20181;1079450;654316
654317;654317A 20181;A ;40;20181;1063863;654317
654318;654318B 20181;B ;40;20181;1063863;654318
654319;654319A 20181;A ;35;20181;1017641;654319
654321;654321A 20181;A ;50;20181;1094793;654321
654322;654322A 20181;A ;35;20181;1012606;654322
654323;654323B 20181;B ;35;20181;1027654;654323
654324;654324C 20181;C ;0;20181;1032674;654324
654325;654325A 20181;A ;0;20181;1014366;654325
654326;654326A 20181;A ;37;20181;149152;654326
654327;654327A 20181;A ;40;20181;1038958;654327
654328;654328TE20181;TE;15;20181;1060309;654328
654329;654329E 20181;E ;20;20181;677035;654329
654330;654330F 20181;F ;20;20181;677035;654330
654331;654331MI20181;MI;0;20181;1063961;654331
654332;654332B 20181;B ;20;20181;1042726;654332
654333;654333A 20181;A ;30;20181;1017802;654333
654334;654334B 20181;B ;40;20181;1051628;654334
654335;654335A 20181;A ;20;20181;1091697;654335
654337;654337HH20181;HH;0;20181;1034464;654337
654338;654338E 20181;E ;0;20181;1051059;654338
654339;654339F 20181;F ;0;20181;148288;654339
654340;654340A 20181;A ;40;20181;1034707;654340
654341;654341A 20181;A ;40;20181;1103075;654341
654342;654342A 20181;A ;60;20181;1093606;654342
654343;654343A 20181;A ;20;20181;1014897;654343
654344;654344A 20181;A ;50;20181;1075161;654344
654345;654345A 20181;A ;52;20181;1103008;654345
654346;654346D 20181;D ;0;20181;1019945;654346
654347;654347A 20181;A ;20;20181;1065017;654347
654348;654348B 20181;B ;40;20181;1043048;654348
654349;654349A 20181;A ;40;20181;1066471;654349
654352;654352B 20181;B ;40;20181;1081209;654352
654353;654353C 20181;C ;40;20181;1081209;654353
654354;654354JA20181;JA;0;20181;1089048;654354
654355;654355MA20181;MA;0;20181;1089021;654355
654356;654356RG20181;RG;0;20181;152285;654356
654358;654358AX20181;AX;0;20181;1028022;654358
654359;654359A 20181;A ;30;20181;1036408;654359
654361;654361E 20181;E ;0;20181;1010590;654361
654362;654362D 20181;D ;8;20181;1063979;654362
654363;654363E 20181;E ;8;20181;1060392;654363
654364;654364B 20181;B ;8;20181;1096052;654364
654366;654366B 20181;B ;31;20181;1103890;654366
654367;654367B 20181;B ;70;20181;1014889;654367
654368;654368D 20181;D ;4;20181;1032607;654368
654369;654369J 20181;J ;4;20181;1073508;654369
654370;654370C 20181;C ;4;20181;1037234;654370
654371;654371H 20181;H ;4;20181;1032747;654371
654372;654372P 20181;P ;4;20181;1046942;654372
654373;654373AA20181;AA;4;20181;129500;654373
654374;654374O 20181;O ;4;20181;1011294;654374
654375;654375K 20181;K ;0;20181;1092146;654375
654376;654376F 20181;F ;4;20181;1014331;654376
654377;654377B 20181;B ;4;20181;1099108;654377
654378;654378G 20181;G ;4;20181;148938;654378
654379;654379M 20181;M ;4;20181;148989;654379
654380;654380FF20181;FF;4;20181;875546;654380
654381;654381A 20181;A ;4;20181;1086588;654381
654382;654382I 20181;I ;4;20181;1095480;654382
654383;654383A 20181;A ;40;20181;1017241;654383
654384;654384B 20181;B ;30;20181;202258;654384
654385;654385A 20181;A ;30;20181;202258;654385
654386;654386A 20181;A ;16;20181;1045512;654386
654387;654387B 20181;B ;16;20181;1045512;654387
654388;654388A 20181;A ;90;20181;1064304;654388
654390;654390A 20181;A ;40;20181;1063804;654390
654391;654391B 20181;B ;40;20181;1063821;654391
654392;654392A 20181;A ;60;20181;989568;654392
654393;654393B 20181;B ;60;20181;989568;654393
654394;654394A 20181;A ;1;20181;145149;654394
654395;654395B 20181;B ;3;20181;150878;654395
654397;654397A 20181;A ;24;20181;145327;654397
654398;654398B 20181;B ;65;20181;1008994;654398
654399;654399D 20181;D ;10;20181;1045105;654399
654400;654400C 20181;C ;2;20181;1052438;654400
654401;654401D 20181;D ;6;20181;1061429;654401
654402;654402E 20181;E ;2;20181;1080181;654402
654403;654403F 20181;F ;5;20181;1096541;654403
654404;654404G 20181;G ;3;20181;1056123;654404
654405;654405Y 20181;Y ;0;20181;1076728;654405
654406;654406H 20181;H ;1;20181;1077091;654406
654407;654407C 20181;C ;20;20181;1039237;654407
654409;654409G 20181;G ;0;20181;700584;654409
654410;654410F 20181;F ;0;20181;1010557;654410
654411;654411C 20181;C ;0;20181;1045512;654411
654412;654412A 20181;A ;0;20181;901130;654412
654413;654413B 20181;B ;0;20181;1084097;654413
654414;654414A 20181;A ;42;20181;1107798;654414
654415;654415A 20181;A ;40;20181;1029291;654415
654416;654416P 20181;P ;0;20181;1070398;654416
654417;654417R 20181;R ;0;20181;1055674;654417
654418;654418S 20181;S ;0;20181;131024;654418
654419;654419I 20181;I ;0;20181;150371;654419
654420;654420B 20181;B ;0;20181;1051318;654420
654421;654421O 20181;O ;0;20181;1064100;654421
654422;654422A 20181;A ;0;20181;1033174;654422
654423;654423R 20181;R ;0;20181;1042726;654423
654424;654424A 20181;A ;0;20181;1095994;654424
654425;654425J 20181;J ;0;20181;1034791;654425
654426;654426F 20181;F ;0;20181;1017802;654426
654427;654427G 20181;G ;0;20181;150665;654427
654428;654428N 20181;N ;0;20181;1076973;654428
654429;654429P 20181;P ;0;20181;1058673;654429
654430;654430G 20181;G ;0;20181;149705;654430
654431;654431A 20181;A ;40;20181;123145;654431
654435;654435B 20181;B ;40;20181;1094416;654435
654436;654436A 20181;A ;0;20181;1070771;654436
654437;654437B 20181;B ;0;20181;1076728;654437
654438;654438C 20181;C ;0;20181;124991;654438
654439;654439D 20181;D ;0;20181;995355;654439
654440;654440E 20181;E ;0;20181;1064100;654440
654441;654441F 20181;F ;0;20181;140520;654441
654442;654442G 20181;G ;0;20181;1063227;654442
654443;654443H 20181;H ;0;20181;1051318;654443
654444;654444K 20181;K ;0;20181;1044567;654444
654445;654445L 20181;L ;0;20181;1019872;654445
654446;654446M 20181;M ;0;20181;1063812;654446
654447;654447N 20181;N ;0;20181;1095072;654447
654448;654448B 20181;B ;60;20181;121436;654448
654449;654449F 20181;F ;0;20181;1026275;654449
654450;654450A 20181;A ;40;20181;1086049;654450
654451;654451A 20181;A ;0;20181;1076949;654451
654453;654453A 20181;A ;0;20181;954632;654453
654454;654454E 20181;E ;0;20181;1008749;654454
654455;654455A 20181;A ;0;20181;1064304;654455
654456;654456C 20181;C ;0;20181;1035983;654456
654457;654457BD20181;BD;0;20181;1008455;654457
654458;654458LL20181;LL;0;20181;1044214;654458
654459;654459A 20181;A ;0;20181;1035983;654459
654460;654460AA20181;AA;0;20181;1008455;654460
654462;654462C 20181;C ;8;20181;1095714;654462
654463;654463A 20181;A ;20;20181;1048228;654463
654466;654466A 20181;A ;0;20181;1079891;654466
654467;654467A 20181;A ;35;20181;1071971;654467
654468;654468A 20181;A ;35;20181;1105698;654468
654469;654469A 20181;A ;15;20181;913588;654469
654470;654470LL20181;LL;0;20181;1044214;654470
654471;654471BA20181;BA;0;20181;141283;654471
654473;654473AR20181;AR;0;20181;120791;654473
654475;654475AS20181;AS;0;20181;141283;654475
654476;654476AT20181;AT;0;20181;1017403;654476
654478;654478A 20181;A ;90;20181;1064304;654478
654479;654479Z 20181;Z ;0;20181;1034316;654479
654480;654480JS20181;JS;0;20181;1091280;654480
654481;654481AY20181;AY;0;20181;1021052;654481
654482;654482ZZ20181;ZZ;0;20181;994359;654482
654483;654483A 20181;A ;50;20181;54909;654483
654484;654484B 20181;B ;50;20181;54909;654484
654485;654485C 20181;C ;50;20181;54909;654485
654486;654486D 20181;D ;50;20181;54909;654486
654487;654487N 20181;N ;0;20181;150355;654487
654488;654488A 20181;A ;40;20181;1042441;654488
654489;654489A 20181;A ;50;20181;128767;654489
654490;654490C 20181;C ;60;20181;1042572;654490
654491;654491A 20181;A ;40;20181;138029;654491
654492;654492B 20181;B ;40;20181;1045814;654492
654493;654493C 20181;C ;40;20181;1027336;654493
654495;654495A 20181;A ;16;20181;1009249;654495
654496;654496B 20181;B ;16;20181;151386;654496
654497;654497A 20181;A ;55;20181;104191;654497
654498;654498B 20181;B ;10;20181;152731;654498
654499;654499C 20181;C ;10;20181;1005588;654499
654500;654500D 20181;D ;10;20181;1041665;654500
654501;654501A 20181;A ;11;20181;1015907;654501
654502;654502A 20181;A ;20;20181;54909;654502
654503;654503I 20181;I ;0;20181;1043005;654503
654504;654504B 20181;B ;0;20181;148270;654504
654505;654505D 20181;D ;0;20181;1070274;654505
654506;654506M 20181;M ;0;20181;1047833;654506
654507;654507C 20181;C ;0;20181;999342;654507
654508;654508G 20181;G ;0;20181;148261;654508
654509;654509L 20181;L ;0;20181;150398;654509
654510;654510H 20181;H ;0;20181;146234;654510
654511;654511J 20181;J ;0;20181;1035282;654511
654512;654512E 20181;E ;0;20181;147664;654512
654513;654513A 20181;A ;40;20181;1048783;654513
654514;654514A 20181;A ;61;20181;1100670;654514
654515;654515A 20181;A ;38;20181;1050940;654515
654516;654516C 20181;C ;42;20181;139742;654516
654517;654517B 20181;B ;40;20181;1033204;654517
654518;654518B 20181;B ;50;20181;142492;654518
654519;654519C 20181;C ;40;20181;1058037;654519
654520;654520O 20181;O ;0;20181;1060651;654520
654521;654521P 20181;P ;0;20181;991384;654521
654522;654522Q 20181;Q ;0;20181;1059467;654522
654523;654523R 20181;R ;0;20181;1072111;654523
654524;654524S 20181;S ;0;20181;1030965;654524
654525;654525T 20181;T ;0;20181;1029339;654525
654526;654526A 20181;A ;15;20181;1034481;654526
654527;654527VV20181;VV;0;20181;1008617;654527
654528;654528A 20181;A ;0;20181;126365;654528
654529;654529A 20181;A ;40;20181;1059548;654529
654530;654530A 20181;A ;40;20181;1011901;654530
654531;654531B 20181;B ;35;20181;1099264;654531
654532;654532C 20181;C ;40;20181;1048473;654532
654533;654533D 20181;D ;40;20181;1034456;654533
654534;654534E 20181;E ;41;20181;1094092;654534
654535;654535H 20181;H ;32;20181;1103679;654535
654536;654536Z 20181;Z ;0;20181;146081;654536
654538;654538N 20181;N ;0;20181;1053299;654538
654539;654539R 20181;R ;50;20181;54747;654539
654540;654540S 20181;S ;50;20181;54747;654540
654541;654541O 20181;O ;50;20181;54747;654541
654542;654542P 20181;P ;50;20181;54747;654542
654543;654543E 20181;E ;30;20181;54747;654543
654544;654544Q 20181;Q ;50;20181;54747;654544
654545;654545A 20181;A ;50;20181;54909;654545
654546;654546T 20181;T ;50;20181;54747;654546
654547;654547A 20181;A ;45;20181;1049437;654547
654548;654548K 20181;K ;0;20181;1063227;654548
654549;654549L 20181;L ;0;20181;1062204;654549
654550;654550M 20181;M ;0;20181;1070754;654550
654551;654551N 20181;N ;0;20181;1062204;654551
654552;654552T 20181;T ;0;20181;1073591;654552
654553;654553D 20181;D ;0;20181;1063812;654553
654554;654554E 20181;E ;0;20181;1044567;654554
654555;654555F 20181;F ;0;20181;148407;654555
654556;654556G 20181;G ;0;20181;1070771;654556
654557;654557H 20181;H ;0;20181;1062417;654557
