id_objeto,id_sujeito,id_termo,id_objeto_tipo,desc_objeto,id_coluna
51028,40310,4,2,"UnB - Faculdade da Ceilândia",21
51029,40311,14,1,"Informaçao sobre Medicamentos: Busca, Recuperaçao e Análise",17
51030,40311,28,1,2,18
51031,40311,4,2,"UnB - Faculdade da Ceilândia",21
51032,40312,14,1,"Geografia,  Ambiente e Saúde",17
51033,40312,28,1,4,18
51034,40312,4,2,"Departamento de Geografia",21
51035,40313,14,1,"Práticas Pedagógicas em Filosofia",17
51036,40313,28,1,2,18
51037,40313,4,2,"Departamento de Filosofia",21
51038,40314,14,1,"Estudos e Pesquisas em Administraçao",17
51039,40314,28,1,2,18
51040,40314,4,2,"Departamento de Administraçao",21
51041,40315,14,1,"Tópicos Contemporâneos em Estratégia",17
51042,40315,28,1,2,18
51043,40315,4,2,"Departamento de Administraçao",21
51044,40316,14,1,"Tópicos Contemporâneos em Inovaçao",17
51045,40316,28,1,2,18
51046,40316,4,2,"Departamento de Administraçao",21
51047,40317,14,1,"Inovaçao em Serviços",17
51048,40317,28,1,4,18
51049,40317,4,2,"Departamento de Administraçao",21
51050,40318,14,1,"Gestao de Marcas",17
51051,40318,28,1,4,18
51052,40318,4,2,"Departamento de Administraçao",21
51053,40319,14,1,"Logística Internacional",17
51054,40319,28,1,4,18
51055,40319,4,2,"Departamento de Administraçao",21
51056,40320,14,1,"Marketing Socialmente Responsável",17
51057,40320,28,1,4,18
51058,40320,4,2,"Departamento de Administraçao",21
51059,40321,14,1,"Marketing de Serviços",17
51060,40321,28,1,4,18
51061,40321,4,2,"Departamento de Administraçao",21
51062,40322,14,1,"Introduçao a Metodologia de Pesquisa para Engenharia de Produçao",17
51063,40322,28,1,2,18
51064,40322,4,2,"Departamento de Engenharia de Produçao",21
51065,40323,14,1,"Tópicos Especiais em Gastronomia 2",17
51066,40323,28,1,2,18
51067,40323,4,2,"Centro de Excelencia em Turismo",21
51068,40324,14,1,"Filosofia Francesa Contemporânea",17
51069,40324,28,1,4,18
51070,40324,4,2,"Departamento de Filosofia",21
51071,40325,14,1,"Tópicos Avançados em Audiologia",17
51072,40325,28,1,2,18
51073,40325,4,2,"UnB - Faculdade da Ceilândia",21
51074,40326,14,1,"Tópicos Especiais em Neurociencia Cognitiva",17
51075,40326,28,1,4,18
51076,40326,4,2,"UnB - Faculdade da Ceilândia",21
51077,40327,14,1,"Pesquisa em Neurociencia Cognitiva",17
51078,40327,28,1,4,18
51079,40327,4,2,"UnB - Faculdade da Ceilândia",21
51080,40328,14,1,"Termodinâmica Aplicada",17
51081,40328,28,1,2,18
51082,40328,4,2,"Instituto de Química",21
51083,40329,14,1,"Terapia Ocupacional no Campo Social",17
51084,40329,28,1,4,18
51085,40329,4,2,"UnB - Faculdade da Ceilândia",21
51086,40330,14,1,"Língua Neerlandesa (Holandes) 1",17
51087,40330,28,1,4,18
51088,40330,4,2,"Departamento de Línguas Estrangeiras e Traduçao",21
51089,40331,14,1,"Língua Neerlandesa (Holandes) 2",17
51090,40331,28,1,4,18
51091,40331,4,2,"Departamento de Línguas Estrangeiras e Traduçao",21
51092,40332,14,1,"Língua Neerlandesa (Holandes) 3",17
51093,40332,28,1,4,18
51094,40332,4,2,"Departamento de Línguas Estrangeiras e Traduçao",21
51095,40333,14,1,"Fonoaudiologia Hospitalar",17
51096,40333,28,1,2,18
51097,40333,4,2,"UnB - Faculdade da Ceilândia",21
51098,40334,14,1,"Ciclos de Vida e Fonoaudiologia: Vida Adulta e Envelhecimento",17
51099,40334,28,1,4,18
51100,40334,4,2,"UnB - Faculdade da Ceilândia",21
51101,40335,14,1,"Fonoaudiologia Educacional",17
51102,40335,28,1,2,18
51103,40335,4,2,"UnB - Faculdade da Ceilândia",21
51104,40336,14,1,"Filosofia Africana",17
51105,40336,28,1,4,18
51106,40336,4,2,"Departamento de Filosofia",21
51107,40337,14,1,"Filosofia do Ensino de Filosofia",17
51108,40337,28,1,4,18
51109,40337,4,2,"Departamento de Filosofia",21
51110,40338,14,1,"Filosofia e Crianças - Uma Educaçao Filosófica",17
51111,40338,28,1,4,18
51112,40338,4,2,"Departamento de Filosofia",21
51113,40339,14,1,"Filosofia e Feminismo",17
51114,40339,28,1,4,18
51115,40339,4,2,"Departamento de Filosofia",21
51116,40340,14,1,"Fundamentos Matemáticos da Física para Ciencias Biológicas",17
51117,40340,28,1,2,18
51118,40340,4,2,"Instituto de Física",21
51119,40341,14,1,"Estudo de Problemas Brasileiros 1",17
51120,40341,28,1,1,18
51121,40341,4,2,"Instituto de Ciencias Exatas",21
51122,40342,14,1,"Tópicoa Especiais em Ciencias Ambientais 1",17
51123,40342,28,1,2,18
51124,40342,4,2,"Instituto de Geociencias",21
51125,40343,14,1,"Tópicoa Especiais em Ciencias Ambientais 2",17
51126,40343,28,1,4,18
51127,40343,4,2,"Instituto de Geociencias",21
51128,40344,14,1,"Tópicoa Especiais em Ciencias Ambientais 3",17
51129,40344,28,1,4,18
51130,40344,4,2,"Instituto de Geociencias",21
51131,40345,14,1,"Tópicoa Especiais em Ciencias Ambientais 4",17
51132,40345,28,1,8,18
51133,40345,4,2,"Instituto de Geociencias",21
51134,40346,14,1,"Tópicoa Especiais em Ciencias Ambientais 5",17
51135,40346,28,1,8,18
51136,40346,4,2,"Instituto de Geociencias",21
51137,40347,25,1,100021,16
51138,40347,14,1,"Estudo de Problemas Brasileiros 1",17
51139,40347,28,1,1,18
51140,40347,4,2,"Instituto de Geociencias",21
51141,40348,25,1,100030,16
51142,40348,14,1,"Estudo de Problemas Brasileiros 2",17
51143,40348,28,1,1,18
51144,40348,4,2,"Instituto de Geociencias",21
51145,40349,25,1,100056,16
51146,40349,14,1,"MÓD 2 - PROC BIOL NA CAPTAÇAO E NA TRANS DA MATÉRIA E ENER",17
51147,40349,28,1,26,18
51148,40349,4,2,"Instituto de Ciencias Biológicas",21
51149,40350,25,1,100064,16
51150,40350,14,1,"MÓDULO 3 - PROCESSOS MANUTENÇAO DA VIDA",17
51151,40350,28,1,25,18
51152,40350,4,2,"Instituto de Ciencias Biológicas",21
51153,40351,25,1,100072,16
51154,40351,14,1,"MÓDULO 4 - DESENVOLVIMENTO E CRESCIMENTO",17
51155,40351,28,1,25,18
51156,40351,4,2,"Instituto de Ciencias Biológicas",21
51157,40352,25,1,100081,16
51158,40352,14,1,"MÓDULO 5 - PROCESSOS REPRODUTIVOS",17
51159,40352,28,1,27,18
51160,40352,4,2,"Instituto de Ciencias Biológicas",21
51161,40353,25,1,100099,16
51162,40353,14,1,"MÓDULO 6 - MECANISMOS DE AJUSTAMENTO AMBIENTAL E COLONIZAÇAO",17
51163,40353,28,1,27,18
51164,40353,4,2,"Instituto de Ciencias Biológicas",21
51165,40354,25,1,100102,16
51166,40354,14,1,"MÓDULO 7 - SOLUÇOES ADAPTATIVAS E FILOGENIA",17
51167,40354,28,1,28,18
51168,40354,4,2,"Instituto de Ciencias Biológicas",21
51169,40355,25,1,100111,16
51170,40355,14,1,"MÓDULO 8 - PROCESSOS EMERGENTES E BIODIVERSIDADE",17
51171,40355,28,1,29,18
51172,40355,4,2,"Instituto de Ciencias Biológicas",21
51173,40356,25,1,100129,16
51174,40356,14,1,"Projeto de Sistemas de Produçao 4",17
51175,40356,28,1,2,18
51176,40356,4,2,"Departamento de Engenharia de Produçao",21
51177,40357,25,1,100137,16
51178,40357,14,1,"Planejamento e Controle da Produçao",17
51179,40357,28,1,4,18
51180,40357,4,2,"Departamento de Engenharia de Produçao",21
51181,40358,25,1,100145,16
51182,40358,14,1,"Tomada de Decisao com Enfoque em Análise Multicritério",17
51183,40358,28,1,4,18
51184,40358,4,2,"Departamento de Engenharia de Produçao",21
51185,40359,25,1,100153,16
51186,40359,14,1,"Simulaçao de Sistemas",17
51187,40359,28,1,4,18
51188,40359,4,2,"Departamento de Engenharia de Produçao",21
51189,40360,25,1,100161,16
51190,40360,14,1,"Gestao de Riscos",17
51191,40360,28,1,4,18
51192,40360,4,2,"Departamento de Engenharia de Produçao",21
51193,40361,25,1,100170,16
51194,40361,14,1,"Gramática Histórica Comparada das Línguas Modernas",17
51195,40361,28,1,4,18
51196,40361,4,2,"Departamento de Línguas Estrangeiras e Traduçao",21
51197,40362,25,1,100188,16
51198,40362,14,1,"Introduçao r Vulcanologia",17
51199,40362,28,1,2,18
51200,40362,4,2,"Instituto de Geociencias",21
51201,40363,25,1,100196,16
51202,40363,14,1,"Físico Química de Polímeros",17
51203,40363,28,1,4,18
51204,40363,4,2,"Instituto de Química",21
51205,40364,25,1,100200,16
51206,40364,14,1,"Síntese de Polímeros",17
51207,40364,28,1,4,18
51208,40364,4,2,"Instituto de Química",21
51209,40365,25,1,100218,16
51210,40365,14,1,"Cuidado em Situaçoes Cirúrgicas",17
51211,40365,28,1,2,18
51212,40365,4,2,"Departamento de Enfermagem",21
51213,40366,25,1,100226,16
51214,40366,14,1,"Fundamentos de Citogenética Humana",17
51215,40366,28,1,2,18
51216,40366,4,2,"UnB - Faculdade da Ceilândia",21
51217,40367,25,1,100234,16
51218,40367,14,1,Biocombustíveis,17
51219,40367,28,1,4,18
51220,40367,4,2,"Faculdade de Agronomia e Medicina Veterinária",21
51221,40368,25,1,100242,16
51222,40368,14,1,"Tópicos Especiais em Filosofia Oriental",17
51223,40368,28,1,4,18
51224,40368,4,2,"Departamento de Filosofia",21
51225,40369,25,1,100251,16
51226,40369,14,1,"Genero e Educaçao",17
51227,40369,28,1,4,18
51228,40369,4,2,"Faculdade de Educaçao",21
51229,40370,25,1,100269,16
51230,40370,14,1,"Controle de Sistemas Marítimos",17
51231,40370,28,1,4,18
51232,40370,4,2,"Departamento de Engenharia Mecânica",21
51233,40371,25,1,100277,16
51234,40371,14,1,"Introduçao r Exploraçao de Petróleo em Alto Mar",17
51235,40371,28,1,2,18
51236,40371,4,2,"Departamento de Engenharia Mecânica",21
51237,40372,25,1,100285,16
51238,40372,14,1,"Fundamentos de Engenharia de Reservatório",17
51239,40372,28,1,2,18
51240,40372,4,2,"Departamento de Engenharia Mecânica",21
51241,40373,25,1,100293,16
51242,40373,14,1,"Trabalho Final de Graduaçao em Arquitetura e Urbanismo",17
51243,40373,28,1,4,18
51244,40373,4,2,"Departamento de Projetos Expressao e Representaçao",21
51245,40374,25,1,100307,16
51246,40374,14,1,"Sistemas Estruturais em Concreto Armado 2",17
51247,40374,28,1,4,18
51248,40374,4,2,"Departamento de Tecnologia em Arquit. e Urbanismo",21
51249,40375,25,1,100315,16
51250,40375,14,1,"Projeto de Paisagismo 2",17
51251,40375,28,1,4,18
51252,40375,4,2,"Departamento de Projetos Expressao e Representaçao",21
51253,40376,25,1,100323,16
51254,40376,14,1,"Residencia em Políticas Públicas 1",17
51255,40376,28,1,4,18
51256,40376,4,2,"Departamento de Gestao de Políticas Públicas - GPP",21
51257,40377,25,1,100331,16
51258,40377,14,1,"Residencia em Políticas Públicas 2",17
51259,40377,28,1,4,18
51260,40377,4,2,"Departamento de Gestao de Políticas Públicas - GPP",21
51261,40378,25,1,100340,16
51262,40378,14,1,"Instalaçoes e Equipamentos 1",17
51263,40378,28,1,2,18
51264,40378,4,2,"Departamento de Tecnologia em Arquit. e Urbanismo",21
51265,40379,25,1,100358,16
51266,40379,14,1,"Instalaçoes e Equipamentos 2",17
51267,40379,28,1,2,18
51268,40379,4,2,"Departamento de Tecnologia em Arquit. e Urbanismo",21
51269,40380,25,1,100366,16
51270,40380,14,1,"Uso Racional de Medicamentos em Odontologia",17
51271,40380,28,1,2,18
51272,40380,4,2,"Departamento de Odontologia",21
51273,40381,25,1,100374,16
51274,40381,14,1,"Tópicos Complementares em Prótese Total Removível",17
51275,40381,28,1,2,18
51276,40381,4,2,"Departamento de Odontologia",21
51277,40382,25,1,100382,16
51278,40382,14,1,"Tópicos Complementares em Prótese Parcial Removível",17
51279,40382,28,1,2,18
51280,40382,4,2,"Departamento de Odontologia",21
51281,40383,25,1,100391,16
51282,40383,14,1,"Design de Interaçao",17
51283,40383,28,1,4,18
51284,40383,4,2,"Departamento de Desenho Industrial",21
51285,40384,25,1,100404,16
51286,40384,14,1,"Projeto de Extensao em Música 1",17
51287,40384,28,1,4,18
51288,40384,4,2,"Departamento de Música",21
51289,40385,25,1,100412,16
51290,40385,14,1,"Projeto de Extensao em Música 2",17
51291,40385,28,1,4,18
51292,40385,4,2,"Departamento de Música",21
51293,40386,25,1,100421,16
51294,40386,14,1,"Introduçao aos Cuidados Paliativos",17
51295,40386,28,1,2,18
51296,40386,4,2,"UnB - Faculdade da Ceilândia",21
51297,40387,25,1,100439,16
51298,40387,14,1,"Estágio Curricular Supervisionado em Enfermagem 2",17
51299,40387,28,1,18,18
51300,40387,4,2,"UnB - Faculdade da Ceilândia",21
51301,40388,25,1,100447,16
51302,40388,14,1,"Introduçao a Análise e ao Apoio Institucional em Saúde",17
51303,40388,28,1,2,18
51304,40388,4,2,"UnB - Faculdade da Ceilândia",21
51305,40389,25,1,100455,16
51306,40389,14,1,"Seguridade Social 3 - Assistencia Social",17
51307,40389,28,1,4,18
51308,40389,4,2,"Departamento de Serviço Social",21
51309,40390,25,1,100463,16
51310,40390,14,1,"Tópicos Especiais em Comunicaçao Organizacional 2",17
51311,40390,28,1,2,18
51312,40390,4,2,"Faculdade de Comunicaçao",21
51313,40391,25,1,100471,16
51314,40391,14,1,Nanobiotecnologia,17
51315,40391,28,1,2,18
51316,40391,4,2,"Departamento de Genética e Morfologia",21
51317,40392,25,1,100480,16
51318,40392,14,1,"Práticas em Virologia Molecular",17
51319,40392,28,1,6,18
51320,40392,4,2,"Faculdade de Ciencias da Saúde",21
51321,40393,25,1,100498,16
51322,40393,14,1,"A Uniao Européia e a Cooperaçao Internacional",17
51323,40393,28,1,4,18
51324,40393,4,2,"Centro de Estudos Avançados e Multidisciplinares",21
51325,40394,25,1,100501,16
51326,40394,14,1,"Budismo Hinayana",17
51327,40394,28,1,4,18
51328,40394,4,2,"Centro de Estudos Avançados e Multidisciplinares",21
51329,40395,25,1,100510,16
51330,40395,14,1,"Introduçao r Computaçao Aplicada aos Processos Químicos",17
51331,40395,28,1,4,18
51332,40395,4,2,"Instituto de Química",21
51333,40396,25,1,100528,16
51334,40396,14,1,"Trabalho de Conclusao de Curso 1",17
51335,40396,28,1,4,18
51336,40396,4,2,"Departamento de História",21
51337,40397,25,1,100536,16
51338,40397,14,1,"Tópico de Metodologia de História Social",17
51339,40397,28,1,4,18
51340,40397,4,2,"Departamento de História",21
51341,40398,25,1,100544,16
51342,40398,14,1,"Prática de Ensino de História 2",17
51343,40398,28,1,11,18
51344,40398,4,2,"Departamento de História",21
51345,40399,25,1,100552,16
51346,40399,14,1,"Gestao de Resíduos Agroindustriais",17
51347,40399,28,1,4,18
51348,40399,4,2,"Faculdade de Agronomia e Medicina Veterinária",21
51349,40400,25,1,100561,16
51350,40400,14,1,"Introduçao r Pesquisa em Música",17
51351,40400,28,1,2,18
51352,40400,4,2,"Departamento de Música",21
51353,40401,25,1,100579,16
